segment_id,city,latitude,longitude,elevation_m,slope_percent,pipe_diameter_m,capacity_cumecs,rainfall_mm_hr,flow_velocity_mps,blockage_percent,land_use,flood_risk_score,is_bottleneck
SEG_38,Delhi,28.584773098950116,77.18559726786513,92.15230270340246,0.16333134997092583,1.2,0.19356756017552887,26.516608371035222,2.438651460027518,33.146314375200944,Residential,46.70020753992697,0
SEG_39,Delhi,28.607417382908732,77.1597834160651,61.53582563843572,2.183275791434489,0.6,0.8113954235399631,123.96378922284214,0.4201473104925843,42.965829263655436,Residential,95.94958363837621,1
SEG_40,Delhi,28.648668038729806,77.17608936233417,6.760022133394246,4.207119755549725,0.6,1.6201110829934635,129.43420310370257,1.8396279109747846,42.75566418243029,Industrial,97.49760237769252,1
SEG_41,Delhi,28.654425159712517,77.2367198933555,78.18641370629129,3.624176896602559,1.2,5.187945249415938,122.92611495077651,1.4456322262287917,26.8246715726374,Mixed,78.02791517007262,1
SEG_42,Mumbai,19.114146480877654,72.85861026378008,115.53691483975014,4.08354282460668,1.2,5.509728370846124,54.33425915333986,1.2431477080699396,6.558525292409345,Residential,47.872016867700744,0
SEG_43,Chennai,13.09182538843379,80.25365542148887,80.40810306878535,1.7957451322484863,0.8,0.9327944566122202,150.31495721422974,1.0046369369334998,9.72659310486625,Residential,89.00885118660301,1
SEG_44,Ahmedabad,23.049673716536415,72.59289428467798,105.90928155561109,3.334312592737098,1.5,9.631255686525927,107.67550131969398,1.3586773557702965,66.2686156062477,Commercial,82.06686325485663,1
SEG_45,Ahmedabad,23.03759245752581,72.60316477552996,19.684318883583543,1.2000723765508607,1.5,2.482255465928486,128.77516478403933,2.149771901118436,14.529446096159177,Industrial,74.25013064677889,1
SEG_46,Bengaluru,12.95777288861763,77.59343274735306,62.104536928553934,1.8143195793644955,1.5,5.093636235996999,82.2722685974661,0.3270941287007459,84.7960087030595,Commercial,78.96194868312631,1
SEG_47,Chennai,13.039128667678613,80.25193136375904,114.25712621084257,4.282671446525247,1.0,4.481870610692016,33.32550579124154,0.5292603681462027,29.09763703604476,Residential,49.75081742076918,0
SEG_48,Chennai,13.08537030523458,80.24127278950242,113.81237243139438,3.5377026220732914,1.5,10.072883850155488,175.87971336550564,2.7898281050758227,38.072913507254256,Commercial,97.44911833679225,1
SEG_49,Ahmedabad,23.053703555679103,72.5845915770165,86.17062064604987,4.362068553486194,0.6,1.8541928277608581,118.91489013060178,0.5528066903069756,39.625874336324856,Commercial,92.85366356358514,1
SEG_50,Mumbai,19.090096913145914,72.82727630063643,99.51390681839096,3.207465799488584,1.5,7.625724085400729,57.316491587924446,1.7532635430669559,82.47261870939522,Slum,69.32143779866882,1
SEG_51,Ahmedabad,23.06803599686384,72.5536685193682,109.38477623008282,2.7043104508136513,1.2,3.8479820044837756,33.360114671787,2.2428672898185917,27.3361699894322,Industrial,46.97124456433306,0
SEG_52,Ahmedabad,23.022422200924698,72.62063543850947,17.787710465207404,2.2675504588797804,1.5,5.115259026031383,111.4356840328017,2.152434652276671,35.68779412434287,Residential,74.3686950799515,1
SEG_53,Delhi,28.64227903518767,77.22442116569434,83.31953411614454,1.1450284736868679,0.6,0.4070309481722029,65.71393380509772,2.4714978204736506,13.943833540778105,Residential,67.01127262296461,1
SEG_54,Hyderabad,17.42632225394406,78.43121544746899,116.53606507137849,0.28990361258253494,1.5,0.5359813019989964,167.94293283577537,2.5977892881966484,15.119606719569646,Residential,88.27242296650489,1
SEG_55,Mumbai,19.089541112310666,72.82754345470899,24.114774669564085,1.0539600689805615,0.6,0.4225963081938492,113.49028990769604,2.552895026227472,6.817855213658315,Industrial,81.60886402144402,1
SEG_56,Ahmedabad,23.008096318959225,72.62504114840766,107.38033514745537,2.1048897122571373,1.2,2.93353268890904,47.14878462329048,1.9171209041718096,56.35476111944297,Slum,60.59276949714598,0
SEG_57,Delhi,28.582939474570495,77.17659379249643,46.43968594860585,1.243779396558756,1.0,1.4292030949289574,105.77541861505927,1.0738190407158195,37.551800788277944,Residential,78.10036984227031,1
SEG_58,Pune,18.53847311725539,73.81626169393448,109.75662621679189,3.7191638688619437,0.8,2.40006755842456,112.9860193889322,2.5979413795888986,8.309936801412245,Residential,75.23021324622064,1
SEG_59,Ahmedabad,23.06766614859258,72.5851587872544,23.95594003075511,1.9095225129756241,0.6,0.7150524311960543,177.6457681064807,1.2418474248448519,34.98313199904288,Residential,100.0,1
SEG_60,Delhi,28.599298944897885,77.23291642207066,70.44436895406098,0.3794520501960059,0.6,0.1376149303686462,63.745131508913,0.4409387416273178,82.55973069402793,Commercial,87.02179742879852,1
SEG_61,Ahmedabad,23.06129010091301,72.62997176732861,119.61323626349912,2.543899504651561,1.5,6.657094870868303,141.13299232679293,1.244626373189466,14.643393293185273,Residential,78.40798037663538,1
SEG_62,Kolkata,22.54050453285065,88.33514424395118,36.59415665797951,1.0118016556354485,0.6,0.41373189244620495,118.90051847326333,1.1954067950821012,9.54230368798516,Mixed,84.3261023236924,1
SEG_63,Hyderabad,17.39715731955928,78.48203077009039,93.81661504959852,2.3887194048927713,1.2,4.15588859669486,174.8758024703717,0.5210205584141164,36.67271357878532,Industrial,99.35003702753177,1
SEG_64,Hyderabad,17.388995589713762,78.47800459670185,53.361614546483636,3.5525403613549624,0.8,2.7340858407116992,164.5041693882602,1.8431592802432302,88.92544988008078,Commercial,100.0,1
SEG_65,Ahmedabad,23.04080878495419,72.59366443216223,68.80379498235595,0.5004092006258533,0.8,0.3119759874777851,102.23831826556973,2.2591325318528575,56.80985302766986,Slum,86.50130592115649,1
SEG_66,Hyderabad,17.392208670022786,78.51623637087468,114.19487172062884,0.7471233160877669,0.6,0.2813523952548296,61.31910212783333,1.4478393905956533,88.90179164070125,Commercial,88.02015473953887,1
SEG_67,Chennai,13.079261809399288,80.25287516102874,77.84109824642346,1.1566407226240496,1.0,1.2360229513730538,93.61906543737152,1.7619152648728842,21.012019556411254,Residential,68.89678266160979,1
SEG_68,Delhi,28.629766757369694,77.16800672723494,85.09766861611408,1.9113093431731238,1.0,2.021435217339312,175.6976558832167,1.8048384888524005,47.31169862484764,Commercial,100.0,1
SEG_69,Pune,18.552179063684445,73.83450826278224,44.976209665508605,0.2399405985347266,0.6,0.09218427354219057,76.95863748351778,2.535543157239814,10.149935931985755,Residential,69.94451280904673,1
SEG_70,Ahmedabad,23.013009951331018,72.562158276468,15.6134174163058,2.2170397338476904,1.0,2.7944371379695196,29.7724735767782,0.9921941203680094,37.24805119172245,Mixed,51.26222514931195,0
SEG_71,Delhi,28.634825969038364,77.16845210193564,29.075172183721683,1.7300772522820809,0.8,1.3065296542089517,105.00252063576545,2.101290153478662,7.493654500449658,Industrial,72.48946698481049,1
SEG_72,Delhi,28.574773909190622,77.16331169285876,84.02403312138307,3.815538959587967,1.0,4.067581034646349,37.14752181436417,1.4185309170586367,26.304690658200926,Residential,50.32070898854954,0
SEG_73,Mumbai,19.044247050363474,72.84692432309494,48.38767875703161,0.18831327022199604,0.6,0.0827312542387479,34.272692593928994,1.6383389100388088,14.328656461992049,Mixed,56.26579235593947,0
SEG_74,Bengaluru,12.954292686427827,77.58739699414306,45.83699487712005,2.9548204972829346,0.8,1.5950549262474094,105.93704669096765,1.7671027950521978,34.8175789673732,Mixed,80.8300169574582,1
SEG_75,Pune,18.513165954622966,73.81275803027955,37.634229166853316,1.6975621041539946,0.8,1.1991878682217016,59.096504874344724,1.5456192446223505,53.169166470450264,Commercial,70.12989233153263,1
SEG_76,Mumbai,19.113369182375987,72.82075343631341,30.913271736940747,1.707570006565854,1.2,3.013158589216688,34.06201992642302,2.3146622168528586,38.060941914633645,Slum,50.58385404765327,0
SEG_77,Mumbai,19.10423140352982,72.82516354778745,7.09788536426152,3.166630434412255,0.8,2.204986500818022,166.78329809368506,0.31325001599401353,44.0026865178057,Industrial,100.0,1
SEG_78,Pune,18.519074877925878,73.87228960966218,99.39906941263554,3.2612119916808364,1.0,3.541044672092755,64.79665498564546,2.223732332979842,12.481749942300935,Residential,55.93417242891406,0
SEG_79,Delhi,28.592367923640424,77.19254364386164,63.375193548712325,1.1666028226263532,0.6,0.46420480462802355,66.18088851844092,1.7530955535565307,43.489949340081125,Commercial,76.0353053600847,1
SEG_80,Mumbai,19.068114010185482,72.87325894325517,10.959706734579093,1.5810588240532508,0.8,1.0870617340814224,107.82751678223636,0.8043261558255896,32.38286191519333,Industrial,80.96733062473274,1
SEG_81,Ahmedabad,22.988786811124267,72.5438824773442,5.311753432647912,0.6134626822233978,1.0,0.5977789770467649,168.72466307965215,2.3765485194693228,88.0764800866582,Slum,100.0,1
SEG_82,Chennai,13.042429722348555,80.29308674752036,112.90915253441935,0.8974254911289047,1.0,1.1336500573886674,135.45544812020435,0.4202366099102192,77.98329649632782,Slum,100.0,1
SEG_83,Bengaluru,13.00279408871775,77.61505019247653,96.9467700557443,3.730583777448308,1.5,10.133744940823478,126.43155531139202,1.6076635619227984,19.3532193649401,Residential,74.49742260185198,1
SEG_84,Mumbai,19.107720054081312,72.85924451074227,98.90893553923136,2.0321935977089614,1.0,2.259902459370472,106.36496990634129,1.3968616884708476,66.76174489983691,Slum,86.95143389751418,1
SEG_85,Pune,18.50553624518184,73.83914821102015,66.16361016414001,0.39312409451959474,1.0,0.4212028474634171,89.04450290183081,1.1320394647812106,34.22196547237206,Mixed,71.37319704317446,1
SEG_86,Hyderabad,17.399371760740333,78.44667307599934,106.0423482679454,2.279863956177449,1.0,2.7228383438483905,44.26798075724019,1.0793051694888707,48.66690268979562,Commercial,59.75188447854613,0
SEG_87,Delhi,28.63439462925727,77.15335324347357,70.5373137602014,3.4548182172590387,1.0,4.067418450659692,36.4665649190632,1.6412033787114868,55.83518610563036,Slum,58.99563082077238,0
SEG_88,Kolkata,22.56570002192817,88.37039578720724,62.76315995819097,2.4753868032964816,1.5,5.094117859129376,135.5604109428906,2.100091341365186,30.64590531541189,Industrial,81.2686074041408,1
SEG_89,Pune,18.539394844446708,73.85427244433475,33.956891774299564,1.6210623714172459,1.0,2.074209927555032,74.80388114856694,0.8683774575749676,58.29782743312656,Slum,73.4275472762238,1
SEG_90,Delhi,28.588792961647574,77.21149502631526,109.86302701694095,0.7121112542294722,0.8,0.5039364637652628,22.89762941133448,2.4803097723603784,42.28473129934449,Residential,54.342772995636,0
SEG_91,Mumbai,19.07651331835892,72.8896650823877,111.087428835389,3.2118499909789544,0.8,2.4371483490860792,79.90965915526752,0.47230384841804696,39.2526586018833,Slum,73.01240078626178,1
SEG_92,Pune,18.48042469660518,73.88404396319804,109.728912799407,0.6403674401212287,1.5,1.8621541594118225,154.22369383134946,0.6116567030081671,41.83367530469489,Mixed,91.4323403163626,1
SEG_93,Delhi,28.64698963620621,77.20188380571261,72.99667511066686,1.8556118970285733,0.6,0.7830031578417896,52.892769340102,2.269474721786231,29.14886126920556,Industrial,66.97878586524308,1
SEG_94,Bengaluru,12.931426730005569,77.58145045842036,104.30458617049005,4.161025019913334,0.8,2.7706927130206367,166.95275599028818,1.7676705603414182,36.80656686338911,Commercial,100.0,1
SEG_95,Pune,18.561274946287913,73.82482264427571,71.42767472052793,0.8282585966830849,1.5,2.343310579004482,77.9830238586613,1.7514708756951087,69.77453583557417,Slum,73.10218031170123,1
SEG_96,Bengaluru,12.921309445658833,77.60635373720167,25.474136190021415,4.3287093968656025,0.6,1.6809026440001338,157.70112286251742,1.6376742973341465,12.378514856754244,Mixed,98.25964104937754,1
SEG_97,Delhi,28.589959591176648,77.18099369262687,50.69158327762376,1.9778711834816975,1.0,1.9278181854367695,94.9170925506207,1.8624399676276309,20.109037897606772,Residential,68.95701308447701,1
SEG_98,Ahmedabad,23.063656481329236,72.5887453604234,38.81513811041173,3.2418604790752448,0.8,2.203832594004832,90.5220395101165,1.301907652188315,27.385613252328717,Industrial,73.1621187323781,1
SEG_99,Kolkata,22.535524024593073,88.32819281304953,104.10534641655448,4.262908033387984,0.8,2.55193999857966,123.03992691824251,1.321835427745241,36.39624956131897,Commercial,87.09341308477237,1
SEG_100,Pune,18.48561525973662,73.87159722288473,80.7762533196674,0.21922236701532738,1.0,0.2007062755450731,127.50283897579655,0.3492763443859104,9.164343279382955,Residential,77.34241327029137,1
SEG_101,Kolkata,22.59999160853732,88.32785446620544,80.06580240296559,1.148004236605597,0.8,0.8836197673272731,178.19660511287086,1.807993505442449,37.27400595850344,Industrial,100.0,1
SEG_102,Chennai,13.126264931855488,80.31444097255772,21.22441260943706,1.888126156403497,0.8,0.9745763590751277,33.68136493671489,0.8197156378650683,36.459271213060084,Slum,56.19304016830771,0
SEG_103,Hyderabad,17.34814354350898,78.48830415609697,53.463823318137266,4.027755528738689,1.5,8.79881127086457,61.5077493490068,1.2492310204181674,28.61179770059231,Industrial,54.50708825301927,0
SEG_104,Ahmedabad,23.006806364082287,72.59241489078491,52.08234000199265,2.5290075957487135,0.8,1.991699109174502,55.121684012953395,2.7363681629971746,36.19035099152123,Residential,63.520343562627744,0
SEG_105,Bengaluru,12.93142379259204,77.59657766199666,118.31724090779949,2.1726879918527837,0.6,0.815323126316762,101.99322494110746,2.1542173605716637,32.95383412643618,Industrial,85.25787576854054,1
SEG_106,Ahmedabad,23.0202550043597,72.55180231074941,79.18122929347288,1.95549731203444,0.8,1.3301700600674886,47.468685735728556,0.9807683162984224,36.01148721011067,Commercial,60.874161573733026,0
SEG_107,Delhi,28.65142988065605,77.16177510828902,71.29939468413916,1.3058429710237065,0.6,0.4713370417637432,99.59438303678249,2.1005064540807394,40.86183015707709,Commercial,86.92070666434344,1
SEG_108,Chennai,13.044001853866044,80.24636838026346,35.647315237651455,3.321612145219875,0.8,2.3389643294008104,126.40586792740088,0.7384281965586239,41.57647783699839,Industrial,89.96675530390684,1
SEG_109,Kolkata,22.56187705248921,88.34831385282494,64.67553610752631,0.30665025381024225,1.2,0.5649146447967955,49.499347308634114,0.5258424014440197,35.839437021419144,Mixed,55.530605126376145,0
SEG_110,Ahmedabad,22.98682497053541,72.6137078990703,55.27724058108301,4.128260180084422,1.0,3.9159060176902987,110.62474244750355,1.4901260054977492,71.50191409494565,Slum,89.54999505809727,1
SEG_111,Hyderabad,17.423682973932475,78.50325720972103,29.718143537937028,0.23720579426965258,1.2,0.30093112902198527,154.64474564960693,2.416019623286393,87.53799719979133,Slum,100.0,1
SEG_112,Chennai,13.045467214088324,80.28233325509049,59.537290500542504,1.6152884209946263,0.6,0.5852235809065948,132.7880879502325,1.7957151456703866,23.387260510445245,Industrial,93.24971567256574,1
SEG_113,Kolkata,22.52759334103696,88.3177765344079,5.2690299219645,4.35787730811118,0.8,2.3749995485885975,70.33544908950574,2.3185756295419027,87.91543321702648,Slum,84.08835555021827,1
SEG_114,Ahmedabad,23.059001355879186,72.59905602324456,64.94957675256049,0.48150293219360796,1.0,0.561486560670554,149.04978365783197,1.9469584167767935,73.07521104848189,Commercial,100.0,1
SEG_115,Hyderabad,17.41491956515653,78.45496680088593,61.283870818961155,1.07332154400625,0.8,0.567261875608696,127.18679432800627,0.4104135942752504,28.530550278797243,Residential,86.66354486684043,1
SEG_116,Kolkata,22.619935349956585,88.36558065814371,59.41916357935334,1.4765613686245853,1.5,3.87213694045284,50.81584444570087,0.5882050531182109,21.870506389220502,Mixed,49.125213267467764,0
SEG_117,Bengaluru,12.99953418379591,77.61450645481203,11.311500684344615,2.102632214159087,1.0,2.553557960709354,25.92122155447882,1.7906746962051325,14.200353491508121,Mixed,43.01713875939616,0
SEG_118,Kolkata,22.53205668857773,88.31769532016293,85.07320922598608,1.5954498405794912,1.2,2.4955196561701807,148.6363167041436,1.6460037259519689,31.466207003221662,Industrial,88.72325547132984,1
SEG_119,Pune,18.543785576690652,73.85201681098786,54.083961515309404,3.957327662594778,0.8,2.0570515673581653,159.21581982414878,0.35317352712596783,83.10859199763097,Slum,100.0,1
SEG_120,Pune,18.52289371340272,73.89390676985128,96.86007211397153,4.490910086346685,1.2,5.343879246143231,34.16694569817891,0.39399193301565216,61.387972977107765,Commercial,57.20118637454294,0
SEG_121,Pune,18.528075720722732,73.8271686971069,50.80304915719809,0.5034770744902927,1.2,0.8473817509806673,58.20434332292837,0.5761852828284866,19.18488630563106,Industrial,53.5514644935407,0
SEG_122,Mumbai,19.04872389916541,72.8496308120456,31.86489137073964,0.2852100343999923,0.6,0.12887530229762556,27.21610835525171,0.5736689966977879,20.66520562161424,Mixed,55.68241810566237,0
SEG_123,Delhi,28.572443755729687,77.24564156975595,96.76877204648909,1.2395236670479803,1.2,1.8006041676718394,160.65892920994634,2.6618300557285255,60.70708311874284,Slum,100.0,1
SEG_124,Kolkata,22.581341138921072,88.32670339460921,118.9843920057523,1.119355486087151,1.2,1.9647313998578955,56.89107132880304,2.376606294376561,41.61863191192478,Commercial,59.72956121574543,0
SEG_125,Ahmedabad,22.984694535714784,72.56840906114913,9.224172804060567,4.311989157126633,1.5,8.042174601258557,175.05642082252982,2.509464712408564,86.02637557573672,Commercial,100.0,1
SEG_126,Pune,18.569490782264644,73.81738952492195,50.567832173805755,3.436249293098002,0.6,1.0848282422990052,150.53329999849885,0.8611014295916517,13.952704592904922,Residential,96.35702898338137,1
SEG_127,Ahmedabad,23.03369744228934,72.58929399348416,71.70991390134829,0.5025420845501215,0.6,0.18011638888905812,63.673499977010394,1.491692070825921,37.44071649432802,Commercial,73.44255862756953,1
SEG_128,Ahmedabad,23.0652193533347,72.53354223684185,42.840907017535166,4.198993748603556,1.0,3.54182342942249,85.35251409131179,1.231721292530785,49.28645810681794,Slum,74.02946830171396,1
SEG_129,Bengaluru,12.992342011368859,77.58958757350788,14.320314829379512,1.06880608857917,1.5,2.9993797553143704,178.63605362320772,0.4537925655980876,40.31625076549845,Mixed,99.45717308448535,1
SEG_130,Pune,18.521607902044362,73.89065137194446,70.70167832075103,3.0132928444688845,1.0,3.7131193807373224,137.42558703259226,1.6031507804510372,82.74884422283509,Commercial,100.0,1
SEG_131,Bengaluru,12.944528553225535,77.55573406597026,23.44601211295829,1.569639066479047,1.5,4.056976080401429,128.82252348164806,1.8465284455379607,76.39941517567027,Slum,92.77226191130603,1
SEG_132,Bengaluru,12.935860510529308,77.6280870759199,105.26200569070168,0.22868804535206025,0.8,0.12651899861138485,73.61901668146271,2.1587706407290193,11.430395841932327,Mixed,62.91147138428884,0
SEG_133,Mumbai,19.101796702411907,72.90321341779578,63.35878938249616,0.12809783555406776,1.5,0.31948148230366735,176.98978848438776,1.879533817541671,49.28919695852879,Commercial,100.0,1
SEG_134,Pune,18.53340057030996,73.85399853797158,94.6822204423815,0.5707148108386171,0.8,0.3711455726584763,154.41944043859502,1.2803780286129915,44.872352788310835,Slum,100.0,1
SEG_135,Mumbai,19.095369883405052,72.89888069818709,24.98164966037018,3.4917580775803554,1.2,4.779147520852208,133.30753418324505,0.46837650367192923,67.01937530969502,Commercial,93.73968584540722,1
SEG_136,Delhi,28.594588305695297,77.21209155177675,10.260333888438979,3.934761947070456,1.5,9.05665375318152,123.61178294430522,1.7859896480713633,20.344490416224872,Residential,73.77725686331371,1
SEG_137,Hyderabad,17.3365626144574,78.51215129474075,47.760855862453326,3.7026568307712124,1.0,4.227129611430202,91.34443302027974,0.9840666657041648,89.8418475086741,Commercial,88.36770728508445,1
SEG_138,Bengaluru,12.962618130223598,77.58513870243297,23.816739437041957,3.5971620144996894,1.5,7.682355441511496,154.3915463475955,2.2320569500420113,14.202147321257357,Mixed,82.75811111586069,1
SEG_139,Chennai,13.043133512640939,80.30680543225323,115.77221514561516,0.2377301804890715,1.5,0.6802810557708588,87.15637070817957,1.8963148691602139,56.86769188795368,Commercial,72.52937778717559,1
SEG_140,Delhi,28.587421520234866,77.24839776479598,52.073410726229945,4.034036496188191,0.8,2.3405217751832565,24.981453261521818,1.9291670634397127,19.741053748950446,Industrial,47.81071929178954,0
SEG_141,Ahmedabad,23.066435824983966,72.57732099066915,116.342244210193,0.9163122690937331,0.6,0.27893425889067197,44.585286105778025,1.4342340865132066,26.214175749130245,Mixed,63.33165602139732,0
SEG_142,Ahmedabad,22.981786189247835,72.6096797827864,38.82931693449996,4.112078553823609,0.8,2.9168128702934673,147.4459665561882,1.5038058787813753,9.69232755849578,Mixed,87.64697477914108,1
SEG_143,Hyderabad,17.342518579220254,78.4985565287229,54.48517791343821,0.9823087974814816,0.6,0.3113413828388933,124.24311468836235,1.1148136598801872,28.610557555424897,Residential,91.92091108793207,1
